"ID","Age","Gender","ContractEndDate","DataUsage","pChurn","Risk","Churn","BaseDate"
"Cust_7391",22,"m","20200515T230000.000 GMT",33090,0.09143439,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7392",54,"f","20190807T230000.000 GMT",10225,0.1148622,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7393",39,"f","20190718T230000.000 GMT",27431,0.1929665,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7394",36,"m","20191106T000000.000 GMT",45589,0.4034477,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7395",62,"m","20200125T000000.000 GMT",11155,0.1425562,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7396",53,"m","20190709T230000.000 GMT",8051,0.2239799,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7397",39,"m","20191007T230000.000 GMT",20382,0.3119204,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7398",52,"m","20201001T230000.000 GMT",2565,0.001752639,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7399",57,"f","20191024T230000.000 GMT",47710,0.1513248,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7400",18,"f","20190415T230000.000 GMT",23689,0.1877463,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7401",44,"m","20190419T230000.000 GMT",6861,0.4032583,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7402",42,"m","20190424T230000.000 GMT",47556,0.6807479,"Accept",TRUE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7403",45,"f","20190517T230000.000 GMT",45800,0.2859602,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7404",16,"m","20200706T230000.000 GMT",8701,0.04463505,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7405",53,"f","20200810T230000.000 GMT",40108,0.02360625,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7406",73,"f","20190725T230000.000 GMT",25486,0.1385063,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7407",27,"m","20191214T000000.000 GMT",41735,0.3386231,"Accept",TRUE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7408",58,"f","20190804T230000.000 GMT",17739,0.1050138,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7409",33,"f","20200601T230000.000 GMT",33340,0.05474708,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7410",31,"f","20190815T230000.000 GMT",20562,0.2224606,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7411",20,"f","20200617T230000.000 GMT",38559,0.05473528,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7412",49,"m","20200103T000000.000 GMT",17969,0.1657094,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7413",75,"m","20200711T230000.000 GMT",40985,0.06366992,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7414",58,"m","20190602T230000.000 GMT",32402,0.4404309,"Accept",TRUE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7415",27,"f","20200929T230000.000 GMT",8001,0.001433999,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7416",38,"m","20190803T230000.000 GMT",38819,0.5231647,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7417",42,"m","20191220T000000.000 GMT",5564,0.1747059,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7418",78,"m","20190529T230000.000 GMT",33227,0.2017314,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7419",58,"m","20200701T230000.000 GMT",33581,0.08727741,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7420",34,"m","20200427T230000.000 GMT",1812,0.1103487,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7421",54,"m","20200904T230000.000 GMT",2284,0.0179357,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7422",56,"f","20200803T230000.000 GMT",14929,0.01539049,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7423",15,"f","20200914T230000.000 GMT",39680,0.01098627,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7424",73,"f","20200111T000000.000 GMT",24316,0.05811563,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7425",70,"f","20191105T000000.000 GMT",18204,0.1331758,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7426",39,"f","20200531T230000.000 GMT",6833,0.04465149,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7427",47,"f","20200430T230000.000 GMT",49994,0.09616954,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7428",32,"m","20190622T230000.000 GMT",33559,0.5341512,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7429",61,"f","20200608T230000.000 GMT",36777,0.04830878,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7430",20,"m","20190623T230000.000 GMT",33441,0.4245731,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7431",40,"m","20200713T230000.000 GMT",38454,0.05527487,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7432",22,"m","20200712T230000.000 GMT",8639,0.05244376,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7433",38,"m","20191019T230000.000 GMT",4805,0.1681427,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7434",57,"f","20191102T000000.000 GMT",43231,0.1170914,"Reject",TRUE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7435",50,"m","20200827T230000.000 GMT",42763,0.03119947,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7436",22,"f","20190413T230000.000 GMT",21309,0.2813479,"Reject",TRUE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7437",28,"f","20191029T000000.000 GMT",23905,0.1742313,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7438",71,"m","20190913T230000.000 GMT",7726,0.2214253,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7439",64,"f","20200424T230000.000 GMT",6211,0.03407486,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7440",33,"m","20200929T230000.000 GMT",33349,0.003134399,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7441",20,"f","20190717T230000.000 GMT",46753,0.1760503,"Reject",TRUE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7442",16,"f","20200929T230000.000 GMT",14299,0.002013182,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7443",36,"f","20200810T230000.000 GMT",7686,0.01725573,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7444",77,"m","20200121T000000.000 GMT",4843,0.1121162,"Accept",TRUE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7445",31,"f","20200717T230000.000 GMT",7101,0.02760569,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7446",55,"f","20190430T230000.000 GMT",44375,0.2205806,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7447",45,"m","20200202T000000.000 GMT",11803,0.1142164,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7448",29,"m","20200610T230000.000 GMT",5359,0.07262984,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7449",58,"f","20191009T230000.000 GMT",15598,0.1660799,"Accept",TRUE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7450",24,"m","20190715T230000.000 GMT",7601,0.3478977,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7451",66,"m","20200912T230000.000 GMT",20108,0.01701295,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7452",58,"f","20200423T230000.000 GMT",29203,0.06453316,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7453",53,"f","20191111T000000.000 GMT",36321,0.1503664,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7454",36,"m","20200124T000000.000 GMT",9417,0.2023668,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7455",60,"m","20200924T230000.000 GMT",20680,0.008451289,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7456",28,"f","20190531T230000.000 GMT",402,0.2042515,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7457",31,"f","20200208T000000.000 GMT",26256,0.1386094,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7458",52,"m","20200329T230000.000 GMT",48977,0.180482,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7459",61,"m","20200813T230000.000 GMT",18238,0.03336395,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7460",21,"m","20191005T230000.000 GMT",4082,0.2302509,"Reject",TRUE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7461",29,"m","20200917T230000.000 GMT",21886,0.01253143,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7462",50,"f","20200806T230000.000 GMT",43048,0.02678325,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7463",56,"m","20191010T230000.000 GMT",1269,0.2513205,"Accept",TRUE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7464",45,"m","20200302T000000.000 GMT",46820,0.1876716,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7465",80,"m","20191108T000000.000 GMT",39037,0.1690197,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7466",18,"f","20191030T000000.000 GMT",12553,0.1719595,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7467",27,"m","20190526T230000.000 GMT",31704,0.398682,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7468",31,"m","20190507T230000.000 GMT",20826,0.4866122,"Reject",TRUE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7469",54,"m","20191205T000000.000 GMT",25708,0.2591553,"Reject",TRUE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7470",35,"f","20200320T000000.000 GMT",33262,0.1057988,"Reject",TRUE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7471",15,"m","20200429T230000.000 GMT",37171,0.1640775,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7472",44,"m","20200717T230000.000 GMT",42637,0.09050192,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7473",32,"m","20190523T230000.000 GMT",39862,0.3739973,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7474",44,"m","20200530T230000.000 GMT",33062,0.1447825,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7475",29,"f","20191229T000000.000 GMT",40278,0.1084158,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7476",37,"m","20200622T230000.000 GMT",43019,0.08752775,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7477",58,"f","20200817T230000.000 GMT",42912,0.02882036,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7478",44,"m","20190501T230000.000 GMT",9590,0.2347103,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7479",59,"m","20201003T230000.000 GMT",4094,0.0005366015,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7480",60,"m","20190410T230000.000 GMT",26669,0.3176848,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7481",33,"m","20190606T230000.000 GMT",23025,0.3899922,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7482",60,"f","20191121T000000.000 GMT",22603,0.08187434,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7483",17,"f","20190709T230000.000 GMT",49037,0.2136339,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7484",57,"f","20200508T230000.000 GMT",478,0.04567801,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7485",41,"f","20200901T230000.000 GMT",8057,0.009725025,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7486",54,"f","20191013T230000.000 GMT",23037,0.1112517,"Reject",TRUE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7487",50,"f","20200501T230000.000 GMT",8339,0.0493201,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7488",23,"f","20200414T230000.000 GMT",19491,0.08820767,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7489",58,"m","20200616T230000.000 GMT",38901,0.09057185,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7490",35,"f","20190712T230000.000 GMT",20472,0.1909223,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7491",22,"f","20190615T230000.000 GMT",39425,0.2194643,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7492",20,"m","20200529T230000.000 GMT",48033,0.157956,"Reject",TRUE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7493",40,"m","20200118T000000.000 GMT",3437,0.2072615,"Accept",TRUE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7494",60,"f","20200607T230000.000 GMT",6418,0.02885364,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7495",33,"m","20200409T230000.000 GMT",26226,0.1659711,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7496",76,"m","20200208T000000.000 GMT",47663,0.1283765,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7497",37,"m","20190714T230000.000 GMT",2073,0.3374187,"Reject",TRUE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7498",37,"f","20190809T230000.000 GMT",48981,0.2497542,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7499",40,"m","20190611T230000.000 GMT",24685,0.5091788,"Reject",TRUE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7500",31,"m","20190913T230000.000 GMT",29693,0.279775,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7501",62,"f","20200509T230000.000 GMT",35838,0.06360768,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7502",40,"f","20190726T230000.000 GMT",49885,0.179179,"Reject",TRUE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7503",17,"m","20200306T000000.000 GMT",570,0.1415564,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7504",34,"f","20190821T230000.000 GMT",40922,0.2049869,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7505",35,"f","20200212T000000.000 GMT",33211,0.08602541,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7506",45,"m","20190907T230000.000 GMT",21681,0.3635474,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7507",28,"f","20200226T000000.000 GMT",19368,0.1086959,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7508",27,"f","20190821T230000.000 GMT",43991,0.2077856,"Reject",TRUE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7509",66,"f","20190619T230000.000 GMT",38409,0.2127827,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7510",37,"f","20190407T230000.000 GMT",36271,0.1937607,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7511",57,"f","20190513T230000.000 GMT",38070,0.2890868,"Reject",TRUE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7512",79,"m","20200224T000000.000 GMT",1240,0.06807161,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7513",16,"f","20191222T000000.000 GMT",9853,0.1285521,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7514",56,"f","20200825T230000.000 GMT",32396,0.01780725,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7515",45,"m","20191209T000000.000 GMT",44821,0.3648284,"Accept",TRUE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7516",19,"f","20200910T230000.000 GMT",34773,0.01340696,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7517",51,"m","20190717T230000.000 GMT",27774,0.3719273,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7518",26,"f","20200226T000000.000 GMT",4676,0.08687859,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7519",16,"f","20191023T230000.000 GMT",15528,0.1508729,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7520",55,"m","20200808T230000.000 GMT",629,0.03695207,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7521",34,"m","20200828T230000.000 GMT",30754,0.02608524,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7522",54,"m","20191128T000000.000 GMT",17979,0.1670299,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7523",24,"f","20190717T230000.000 GMT",36458,0.2456759,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7524",17,"f","20200404T230000.000 GMT",38222,0.1208444,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7525",58,"m","20200104T000000.000 GMT",13849,0.2241276,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7526",33,"m","20200120T000000.000 GMT",3010,0.1612761,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7527",22,"m","20191021T230000.000 GMT",40009,0.3355129,"Reject",TRUE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7528",63,"m","20191220T000000.000 GMT",32926,0.211439,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7529",43,"f","20191010T230000.000 GMT",24223,0.1879456,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7530",17,"m","20200614T230000.000 GMT",39056,0.08526575,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7531",31,"m","20200422T230000.000 GMT",19728,0.1693,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7532",42,"f","20200217T000000.000 GMT",29071,0.07516112,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7533",36,"f","20200428T230000.000 GMT",8176,0.05121318,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7534",41,"m","20200711T230000.000 GMT",22168,0.06323075,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7535",38,"m","20200312T000000.000 GMT",40879,0.2539132,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7536",50,"f","20200722T230000.000 GMT",5505,0.01858953,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7537",63,"f","20191128T000000.000 GMT",32437,0.1239576,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7538",63,"m","20200819T230000.000 GMT",8415,0.02670101,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7539",56,"f","20191205T000000.000 GMT",42749,0.142953,"Reject",TRUE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7540",49,"m","20191019T230000.000 GMT",24771,0.2970095,"Accept",TRUE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7541",31,"f","20190725T230000.000 GMT",35638,0.2197584,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7542",51,"f","20200102T000000.000 GMT",10116,0.1110939,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7543",69,"m","20200505T230000.000 GMT",26990,0.09044806,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7544",44,"m","20191115T000000.000 GMT",41692,0.2087917,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7545",73,"m","20200927T230000.000 GMT",32328,0.003649861,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7546",54,"f","20200706T230000.000 GMT",1347,0.02361566,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7547",35,"m","20190917T230000.000 GMT",40586,0.3344259,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7548",52,"m","20200702T230000.000 GMT",10545,0.05055758,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7549",29,"f","20190904T230000.000 GMT",8593,0.1180877,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7550",20,"f","20200626T230000.000 GMT",29173,0.04720118,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7551",37,"f","20200129T000000.000 GMT",25370,0.1073559,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7552",62,"m","20200707T230000.000 GMT",49800,0.07875851,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7553",35,"m","20200918T230000.000 GMT",4895,0.007975575,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7554",53,"f","20190626T230000.000 GMT",49509,0.3087827,"Reject",TRUE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7555",36,"f","20200327T000000.000 GMT",9883,0.05323931,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7556",31,"f","20200828T230000.000 GMT",30641,0.02055498,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7557",27,"f","20200210T000000.000 GMT",30732,0.1327851,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7558",26,"f","20190704T230000.000 GMT",38766,0.2685857,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7559",25,"m","20190502T230000.000 GMT",10877,0.2637223,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7560",28,"m","20191113T000000.000 GMT",17213,0.2662471,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7561",32,"m","20190929T230000.000 GMT",13829,0.2559525,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7562",62,"m","20200512T230000.000 GMT",21063,0.1013553,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7563",22,"m","20191124T000000.000 GMT",29379,0.3008072,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7564",52,"f","20190423T230000.000 GMT",33020,0.1814883,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7565",17,"f","20191216T000000.000 GMT",24803,0.1521415,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7566",50,"f","20190828T230000.000 GMT",14769,0.1274452,"Accept",TRUE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7567",48,"f","20190625T230000.000 GMT",1853,0.1569797,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7568",50,"f","20200329T230000.000 GMT",25341,0.09414089,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7569",30,"f","20200727T230000.000 GMT",25641,0.02739169,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7570",44,"f","20200622T230000.000 GMT",4885,0.02463619,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7571",47,"f","20200228T000000.000 GMT",42198,0.127241,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7572",31,"f","20200629T230000.000 GMT",45521,0.0471727,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7573",31,"f","20191010T230000.000 GMT",22053,0.121611,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7574",37,"m","20191018T230000.000 GMT",42716,0.3470406,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7575",38,"m","20191005T230000.000 GMT",49011,0.3633383,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7576",69,"f","20200908T230000.000 GMT",44507,0.01382193,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7577",49,"f","20200521T230000.000 GMT",5990,0.0411977,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7578",71,"m","20190716T230000.000 GMT",11917,0.198123,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7579",66,"f","20200621T230000.000 GMT",12462,0.02325574,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7580",24,"f","20190701T230000.000 GMT",46316,0.3079825,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7581",32,"f","20200212T000000.000 GMT",12098,0.06777599,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7582",40,"f","20190423T230000.000 GMT",40877,0.3103024,"Reject",TRUE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7583",39,"f","20200318T000000.000 GMT",25671,0.09104957,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7584",29,"m","20200129T000000.000 GMT",17745,0.1959561,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7585",76,"f","20200602T230000.000 GMT",27574,0.02943033,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7586",47,"m","20190829T230000.000 GMT",34524,0.2782037,"Accept",TRUE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7587",18,"m","20200805T230000.000 GMT",27093,0.05845981,"Accept",TRUE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7588",75,"m","20190811T230000.000 GMT",11439,0.1435225,"Reject",TRUE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7589",18,"m","20191020T230000.000 GMT",11031,0.3144053,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7590",56,"m","20190613T230000.000 GMT",40315,0.4905901,"Reject",TRUE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7591",73,"m","20200802T230000.000 GMT",19193,0.04034783,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7592",42,"f","20200501T230000.000 GMT",7070,0.05335462,"Accept",TRUE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7593",59,"m","20190611T230000.000 GMT",14260,0.3085211,"Accept",TRUE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7594",65,"f","20191019T230000.000 GMT",6670,0.12238,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_7595",25,"f","20190719T230000.000 GMT",27026,0.2104124,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
