"pyBinResponseCountPercentage","pyContents","pyZRatio","pyModelID","pyRelativePositives","pyBinType","pyRelativeResponseCount","pyBinSymbol","pyPredictorName","pyBinPositivesPercentage","pyBinNegatives","pyBinNegativesPercentage","pyRelativeBinPositives","pyType","pyBinLowerBound","pyPerformance","pyPerformanceError","pyResponseCount","pyBinIndex","pyLift","pyBinUpperBound","pySnapshotTime","pxInsName","pyRelativeBinResponseCount","pyTotalBins","pxSaveDateTime","pyNegatives","pyPositives","pyEntryType","pyGroupIndex","pzInsKey","pyBinPositives","pyRelativeBinNegatives","pyRelativeNegatives","pyBinResponseCount","pxCommitDateTime"
10.36,"Range : [16877.0, 94528.0]",1.825373,"7eef6e4c-9b23-5e4e-b8b4-19cff4447e5a",0,"EQUIBEHAVIOR",0,"[33318.24, 36267.36>","Income",11.72,42,8.5,0,"numeric","33318.24","0.840704",0.000128,1168,4,1.131422,"36267.36","20190923T095858.060 GMT","7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!INCOME!4",0,10,"20190923T095922.335 GMT","494.000000","674.000000","Active","11","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!INCOME!4",79,0,0,121,"20190923T095922.375 GMT"
8.9,"Range : [16877.0, 94528.0]",-3.014072,"7eef6e4c-9b23-5e4e-b8b4-19cff4447e5a",0,"EQUIBEHAVIOR",0,"[36267.36, 43476.32>","Income",6.68,59,11.94,0,"numeric","36267.36","0.840704",0.000128,1168,5,0.749829,"43476.32","20190923T095858.060 GMT","7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!INCOME!5",0,10,"20190923T095922.336 GMT","494.000000","674.000000","Active","11","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!INCOME!5",45,0,0,104,"20190923T095922.375 GMT"
5.31,"Range : [16877.0, 94528.0]",-5.754557,"7eef6e4c-9b23-5e4e-b8b4-19cff4447e5a",0,"EQUIBEHAVIOR",0,"[43476.32, 48063.84>","Income",1.78,50,10.12,0,"numeric","43476.32","0.840704",0.000128,1168,6,0.335407,"48063.84","20190923T095858.060 GMT","7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!INCOME!6",0,10,"20190923T095922.337 GMT","494.000000","674.000000","Active","11","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!INCOME!6",12,0,0,62,"20190923T095922.375 GMT"
13.7,"Range : [16877.0, 94528.0]",10.736549,"7eef6e4c-9b23-5e4e-b8b4-19cff4447e5a",0,"EQUIBEHAVIOR",0,"[48063.84, 50685.28>","Income",21.66,14,2.83,0,"numeric","48063.84","0.840704",0.000128,1168,7,1.581306,"50685.28","20190923T095858.060 GMT","7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!INCOME!7",0,10,"20190923T095922.338 GMT","494.000000","674.000000","Active","11","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!INCOME!7",146,0,0,160,"20190923T095922.375 GMT"
7.96,"Range : [16877.0, 94528.0]",1.187581,"7eef6e4c-9b23-5e4e-b8b4-19cff4447e5a",0,"EQUIBEHAVIOR",0,"[50685.28, 56911.2>","Income",8.75,34,6.88,0,"numeric","50685.28","0.840704",0.000128,1168,8,1.099391,"56911.2","20190923T095858.060 GMT","7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!INCOME!8",0,10,"20190923T095922.338 GMT","494.000000","674.000000","Active","11","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!INCOME!8",59,0,0,93,"20190923T095922.375 GMT"
11.73,"Range : [16877.0, 94528.0]",-13.768596,"7eef6e4c-9b23-5e4e-b8b4-19cff4447e5a",0,"EQUIBEHAVIOR",0,"[56911.2, 62481.76>","Income",0,137,27.73,0,"numeric","56911.2","0.840704",0.000128,1168,9,0,"62481.76","20190923T095858.060 GMT","7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!INCOME!9",0,10,"20190923T095922.339 GMT","494.000000","674.000000","Active","11","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!INCOME!9",0,0,0,137,"20190923T095922.375 GMT"
66.1,"No. symbols = 3",-5.346699,"7eef6e4c-9b23-5e4e-b8b4-19cff4447e5a",0,"EQUIBEHAVIOR",0,"Medium","Param.ChurnSegment",59.94,368,74.49,0,"symbolic",NA,"0.634282",0.000172,1168,1,0.906874,NA,"20190923T095858.060 GMT","7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!PARAM.CHURNSEGMENT!1",0,3,"20190923T095922.311 GMT","494.000000","674.000000","Active","2","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!PARAM.CHURNSEGMENT!1",404,0,0,772,"20190923T095922.375 GMT"
30.65,"No. symbols = 3",8.707874,"7eef6e4c-9b23-5e4e-b8b4-19cff4447e5a",0,"EQUIBEHAVIOR",0,"High","Param.ChurnSegment",40.06,88,17.81,0,"symbolic",NA,"0.634282",0.000172,1168,2,1.306964,NA,"20190923T095858.060 GMT","7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!PARAM.CHURNSEGMENT!2",0,3,"20190923T095922.312 GMT","494.000000","674.000000","Active","2","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!PARAM.CHURNSEGMENT!2",270,0,0,358,"20190923T095922.375 GMT"
3.25,"No. symbols = 3",-6.416126,"7eef6e4c-9b23-5e4e-b8b4-19cff4447e5a",0,"RESIDUAL",0,"Low","Param.ChurnSegment",0,38,7.69,0,"symbolic",NA,"0.634282",0.000172,1168,3,0,NA,"20190923T095858.060 GMT","7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!PARAM.CHURNSEGMENT!3",0,3,"20190923T095922.312 GMT","494.000000","674.000000","Active","2","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!PARAM.CHURNSEGMENT!3",0,0,0,38,"20190923T095922.375 GMT"
32.96,"No. symbols = 4",-2.402289,"7eef6e4c-9b23-5e4e-b8b4-19cff4447e5a",0,"EQUIBEHAVIOR",0,"Develop","Param.CLVSegment",30.12,182,36.84,0,"symbolic",NA,"0.570113",0.000251,1168,1,0.913731,NA,"20190923T095858.060 GMT","7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!PARAM.CLVSEGMENT!1",0,4,"20190923T095922.309 GMT","494.000000","674.000000","Active","1","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!PARAM.CLVSEGMENT!1",203,0,0,385,"20190923T095922.375 GMT"
44.35,"No. symbols = 4",1.924899,"7eef6e4c-9b23-5e4e-b8b4-19cff4447e5a",0,"EQUIBEHAVIOR",0,"VIP","Param.CLVSegment",46.74,203,41.09,0,"symbolic",NA,"0.570113",0.000251,1168,2,1.053813,NA,"20190923T095858.060 GMT","7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!PARAM.CLVSEGMENT!2",0,4,"20190923T095922.309 GMT","494.000000","674.000000","Active","1","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!PARAM.CLVSEGMENT!2",315,0,0,518,"20190923T095922.375 GMT"
19.26,"No. symbols = 4",2.477522,"7eef6e4c-9b23-5e4e-b8b4-19cff4447e5a",0,"EQUIBEHAVIOR",0,"Nurture","Param.CLVSegment",21.66,79,15.99,0,"symbolic",NA,"0.570113",0.000251,1168,3,1.124484,NA,"20190923T095858.060 GMT","7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!PARAM.CLVSEGMENT!3",0,4,"20190923T095922.310 GMT","494.000000","674.000000","Active","1","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!PARAM.CLVSEGMENT!3",146,0,0,225,"20190923T095922.375 GMT"
3.42,"No. symbols = 4",-3.918618,"7eef6e4c-9b23-5e4e-b8b4-19cff4447e5a",0,"RESIDUAL",0,"Lapsed","Param.CLVSegment",1.48,30,6.07,0,"symbolic",NA,"0.570113",0.000251,1168,4,0.433234,NA,"20190923T095858.060 GMT","7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!PARAM.CLVSEGMENT!4",0,4,"20190923T095922.310 GMT","494.000000","674.000000","Active","1","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!PARAM.CLVSEGMENT!4",10,0,0,40,"20190923T095922.375 GMT"
19.78,"No. symbols = 2",-10.089963,"7eef6e4c-9b23-5e4e-b8b4-19cff4447e5a",0,"EQUIBEHAVIOR",0,"false","Param.FourG",9.5,167,33.81,0,"symbolic",NA,"0.621551",0.000145,1168,1,0.480121,NA,"20190923T095858.060 GMT","7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!PARAM.FOURG!1",0,2,"20190923T095922.314 GMT","494.000000","674.000000","Active","4","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!PARAM.FOURG!1",64,0,0,231,"20190923T095922.375 GMT"
80.22,"No. symbols = 2",10.089963,"7eef6e4c-9b23-5e4e-b8b4-19cff4447e5a",0,"EQUIBEHAVIOR",0,"true","Param.FourG",90.5,327,66.19,0,"symbolic",NA,"0.621551",0.000145,1168,2,1.128166,NA,"20190923T095858.060 GMT","7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!PARAM.FOURG!2",0,2,"20190923T095922.315 GMT","494.000000","674.000000","Active","4","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!PARAM.FOURG!2",610,0,0,937,"20190923T095922.375 GMT"
68.49,"No. symbols = 2",-2.404348,"7eef6e4c-9b23-5e4e-b8b4-19cff4447e5a",0,"EQUIBEHAVIOR",0,"false","Param.International",65.73,357,72.27,0,"symbolic",NA,"0.532701",0.000185,1168,1,0.959614,NA,"20190923T095858.060 GMT","7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!PARAM.INTERNATIONAL!1",0,2,"20190923T095922.315 GMT","494.000000","674.000000","Active","5","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!PARAM.INTERNATIONAL!1",443,0,0,800,"20190923T095922.375 GMT"
31.51,"No. symbols = 2",2.404348,"7eef6e4c-9b23-5e4e-b8b4-19cff4447e5a",0,"EQUIBEHAVIOR",0,"true","Param.International",34.27,137,27.73,0,"symbolic",NA,"0.532701",0.000185,1168,2,1.087795,NA,"20190923T095858.060 GMT","7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!PARAM.INTERNATIONAL!2",0,2,"20190923T095922.316 GMT","494.000000","674.000000","Active","5","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!PARAM.INTERNATIONAL!2",231,0,0,368,"20190923T095922.375 GMT"
15.5,"Range : [0.08, 1.34]",-1.527467,"7eef6e4c-9b23-5e4e-b8b4-19cff4447e5a",0,"EQUIBEHAVIOR",0,"<0.195","Param.OverallUsage",14.09,86,17.41,0,"numeric","-0.87","0.800235",0.000171,1168,1,0.909553,"0.195","20190923T095858.060 GMT","7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!PARAM.OVERALLUSAGE!1",0,10,"20190923T095922.302 GMT","494.000000","674.000000","Active","0","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!PARAM.OVERALLUSAGE!1",95,0,0,181,"20190923T095922.375 GMT"
7.71,"Range : [0.08, 1.34]",-6.787116,"7eef6e4c-9b23-5e4e-b8b4-19cff4447e5a",0,"EQUIBEHAVIOR",0,">=1.055","Param.OverallUsage",2.82,71,14.37,0,"numeric","1.055","0.800235",0.000171,1168,10,0.365842,"3.13","20190923T095858.060 GMT","7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!PARAM.OVERALLUSAGE!10",0,10,"20190923T095922.308 GMT","494.000000","674.000000","Active","0","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!PARAM.OVERALLUSAGE!10",19,0,0,90,"20190923T095922.375 GMT"
16.61,"Range : [0.08, 1.34]",6.505939,"7eef6e4c-9b23-5e4e-b8b4-19cff4447e5a",0,"EQUIBEHAVIOR",0,"[0.195, 0.305>","Param.OverallUsage",22.26,44,8.91,0,"numeric","0.195","0.800235",0.000171,1168,2,1.3399,"0.305","20190923T095858.060 GMT","7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!PARAM.OVERALLUSAGE!2",0,10,"20190923T095922.303 GMT","494.000000","674.000000","Active","0","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!PARAM.OVERALLUSAGE!2",150,0,0,194,"20190923T095922.375 GMT"
5.39,"Range : [0.08, 1.34]",-6.519541,"7eef6e4c-9b23-5e4e-b8b4-19cff4447e5a",0,"EQUIBEHAVIOR",0,"[0.305, 0.45>","Param.OverallUsage",1.34,54,10.93,0,"numeric","0.305","0.800235",0.000171,1168,3,0.247563,"0.45","20190923T095858.060 GMT","7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!PARAM.OVERALLUSAGE!3",0,10,"20190923T095922.303 GMT","494.000000","674.000000","Active","0","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!PARAM.OVERALLUSAGE!3",9,0,0,63,"20190923T095922.375 GMT"
11.04,"Range : [0.08, 1.34]",-3.372226,"7eef6e4c-9b23-5e4e-b8b4-19cff4447e5a",0,"EQUIBEHAVIOR",0,"[0.45, 0.545>","Param.OverallUsage",8.31,73,14.78,0,"numeric","0.45","0.800235",0.000171,1168,4,0.752283,"0.545","20190923T095858.060 GMT","7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!PARAM.OVERALLUSAGE!4",0,10,"20190923T095922.304 GMT","494.000000","674.000000","Active","0","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!PARAM.OVERALLUSAGE!4",56,0,0,129,"20190923T095922.375 GMT"
8.05,"Range : [0.08, 1.34]",5.151435,"7eef6e4c-9b23-5e4e-b8b4-19cff4447e5a",0,"EQUIBEHAVIOR",0,"[0.545, 0.575>","Param.OverallUsage",11.28,18,3.64,0,"numeric","0.545","0.800235",0.000171,1168,5,1.401099,"0.575","20190923T095858.060 GMT","7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!PARAM.OVERALLUSAGE!5",0,10,"20190923T095922.304 GMT","494.000000","674.000000","Active","0","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!PARAM.OVERALLUSAGE!5",76,0,0,94,"20190923T095922.375 GMT"
7.19,"Range : [0.08, 1.34]",-2.324057,"7eef6e4c-9b23-5e4e-b8b4-19cff4447e5a",0,"EQUIBEHAVIOR",0,"[0.575, 0.64>","Param.OverallUsage",5.64,46,9.31,0,"numeric","0.575","0.800235",0.000171,1168,6,0.783948,"0.64","20190923T095858.060 GMT","7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!PARAM.OVERALLUSAGE!6",0,10,"20190923T095922.305 GMT","494.000000","674.000000","Active","0","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!PARAM.OVERALLUSAGE!6",38,0,0,84,"20190923T095922.375 GMT"
15.24,"Range : [0.08, 1.34]",9.767604,"7eef6e4c-9b23-5e4e-b8b4-19cff4447e5a",0,"EQUIBEHAVIOR",0,"[0.64, 0.865>","Param.OverallUsage",23,23,4.66,0,"numeric","0.64","0.800235",0.000171,1168,7,1.509019,"0.865","20190923T095858.060 GMT","7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!PARAM.OVERALLUSAGE!7",0,10,"20190923T095922.306 GMT","494.000000","674.000000","Active","0","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!PARAM.OVERALLUSAGE!7",155,0,0,178,"20190923T095922.375 GMT"
5.39,"Range : [0.08, 1.34]",-8.497577,"7eef6e4c-9b23-5e4e-b8b4-19cff4447e5a",0,"EQUIBEHAVIOR",0,"[0.865, 1.045>","Param.OverallUsage",0,63,12.75,0,"numeric","0.865","0.800235",0.000171,1168,8,0,"1.045","20190923T095858.060 GMT","7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!PARAM.OVERALLUSAGE!8",0,10,"20190923T095922.306 GMT","494.000000","674.000000","Active","0","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!PARAM.OVERALLUSAGE!8",0,0,0,63,"20190923T095922.375 GMT"
7.88,"Range : [0.08, 1.34]",5.521528,"7eef6e4c-9b23-5e4e-b8b4-19cff4447e5a",0,"EQUIBEHAVIOR",0,"[1.045, 1.055>","Param.OverallUsage",11.28,16,3.24,0,"numeric","1.045","0.800235",0.000171,1168,9,1.431557,"1.055","20190923T095858.060 GMT","7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!PARAM.OVERALLUSAGE!9",0,10,"20190923T095922.307 GMT","494.000000","674.000000","Active","0","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!PARAM.OVERALLUSAGE!9",76,0,0,92,"20190923T095922.375 GMT"
47.95,"No. symbols = 3",-5.292378,"7eef6e4c-9b23-5e4e-b8b4-19cff4447e5a",0,"EQUIBEHAVIOR",0,"Negative","Param.Sentiment",41.39,281,56.88,0,"symbolic",NA,"0.581287",0.000241,1168,1,0.863374,NA,"20190923T095858.060 GMT","7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!PARAM.SENTIMENT!1",0,3,"20190923T095922.320 GMT","494.000000","674.000000","Active","7","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!PARAM.SENTIMENT!1",279,0,0,560,"20190923T095922.375 GMT"
22.43,"No. symbols = 3",2.134854,"7eef6e4c-9b23-5e4e-b8b4-19cff4447e5a",0,"EQUIBEHAVIOR",0,"Positive","Param.Sentiment",24.63,96,19.43,0,"symbolic",NA,"0.581287",0.000241,1168,2,1.097968,NA,"20190923T095858.060 GMT","7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!PARAM.SENTIMENT!2",0,3,"20190923T095922.321 GMT","494.000000","674.000000","Active","7","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!PARAM.SENTIMENT!2",166,0,0,262,"20190923T095922.375 GMT"
29.62,"No. symbols = 3",3.893615,"7eef6e4c-9b23-5e4e-b8b4-19cff4447e5a",0,"EQUIBEHAVIOR",0,"Neutral","Param.Sentiment",33.98,117,23.68,0,"symbolic",NA,"0.581287",0.000241,1168,3,1.146944,NA,"20190923T095858.060 GMT","7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!PARAM.SENTIMENT!3",0,3,"20190923T095922.321 GMT","494.000000","674.000000","Active","7","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!PARAM.SENTIMENT!3",229,0,0,346,"20190923T095922.375 GMT"
52.57,"Range : [1.0, 3.0]",-4.96802,"7eef6e4c-9b23-5e4e-b8b4-19cff4447e5a",0,"EQUIBEHAVIOR",0,"<1.0025","Param.SubscriptionCount",46.44,301,60.93,0,"numeric","1.0","0.615200",0.000214,1168,1,0.883403,"1.0025","20190923T095858.060 GMT","7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!PARAM.SUBSCRIPTIONCOUNT!1",0,3,"20190923T095922.317 GMT","494.000000","674.000000","Active","6","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!PARAM.SUBSCRIPTIONCOUNT!1",313,0,0,614,"20190923T095922.375 GMT"
40.33,"Range : [1.0, 3.0]",7.427684,"7eef6e4c-9b23-5e4e-b8b4-19cff4447e5a",0,"EQUIBEHAVIOR",0,"[1.0025, 2.0025>","Param.SubscriptionCount",49.11,140,28.34,0,"numeric","1.0025","0.615200",0.000214,1168,2,1.217839,"2.0025","20190923T095858.060 GMT","7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!PARAM.SUBSCRIPTIONCOUNT!2",0,3,"20190923T095922.318 GMT","494.000000","674.000000","Active","6","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!PARAM.SUBSCRIPTIONCOUNT!2",331,0,0,471,"20190923T095922.375 GMT"
7.11,"Range : [1.0, 3.0]",-3.916078,"7eef6e4c-9b23-5e4e-b8b4-19cff4447e5a",0,"EQUIBEHAVIOR",0,">=2.0025","Param.SubscriptionCount",4.45,53,10.73,0,"numeric","2.0025","0.615200",0.000214,1168,3,0.626363,"3.0","20190923T095858.060 GMT","7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!PARAM.SUBSCRIPTIONCOUNT!3",0,3,"20190923T095922.319 GMT","494.000000","674.000000","Active","6","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!PARAM.SUBSCRIPTIONCOUNT!3",30,0,0,83,"20190923T095922.375 GMT"
48.46,"No. symbols = 2",-5.719722,"7eef6e4c-9b23-5e4e-b8b4-19cff4447e5a",0,"EQUIBEHAVIOR",0,"false","Param.UnlimitedSMS",41.39,287,58.1,0,"symbolic",NA,"0.583513",0.000214,1168,1,0.854222,NA,"20190923T095858.060 GMT","7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!PARAM.UNLIMITEDSMS!1",0,2,"20190923T095922.313 GMT","494.000000","674.000000","Active","3","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!PARAM.UNLIMITEDSMS!1",279,0,0,566,"20190923T095922.375 GMT"
51.54,"No. symbols = 2",5.719722,"7eef6e4c-9b23-5e4e-b8b4-19cff4447e5a",0,"EQUIBEHAVIOR",0,"true","Param.UnlimitedSMS",58.61,207,41.9,0,"symbolic",NA,"0.583513",0.000214,1168,2,1.13706,NA,"20190923T095858.060 GMT","7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!PARAM.UNLIMITEDSMS!2",0,2,"20190923T095922.313 GMT","494.000000","674.000000","Active","3","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!PARAM.UNLIMITEDSMS!2",395,0,0,602,"20190923T095922.375 GMT"
31.93,"No. symbols = 3",-17.1761,"7eef6e4c-9b23-5e4e-b8b4-19cff4447e5a",0,"EQUIBEHAVIOR",0,"Same day","PaymentHistory",13.2,284,57.49,0,"symbolic",NA,"0.769405",0.000169,1168,1,0.413489,NA,"20190923T095858.060 GMT","7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!PAYMENTHISTORY!1",0,3,"20190923T095922.331 GMT","494.000000","674.000000","Active","10","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!PAYMENTHISTORY!1",89,0,0,373,"20190923T095922.375 GMT"
10.96,"No. symbols = 3",-3.63643,"7eef6e4c-9b23-5e4e-b8b4-19cff4447e5a",0,"EQUIBEHAVIOR",0,"Same month","PaymentHistory",8.01,74,14.98,0,"symbolic",NA,"0.769405",0.000169,1168,2,0.731083,NA,"20190923T095858.060 GMT","7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!PAYMENTHISTORY!2",0,3,"20190923T095922.332 GMT","494.000000","674.000000","Active","10","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 7EEF6E4C-9B23-5E4E-B8B4-19CFF4447E5A!20190923T095858.060 GMT!PAYMENTHISTORY!2",54,0,0,128,"20190923T095922.375 GMT"
